GEO,POPULATION_MUNICIPALE,NB_CONSEILLERS_TOTAL,TOTAL_HABITANTS_FICHIER_LOGEMENT,TOTAL_LOCATAIRES,PROPORTION_LOCATAIRES,NB_CONSEILLERS_LOCATAIRES
51088,453.0,11.0,453.0,75.0,16.55629139072848,2
51089,60.0,7.0,60.0,8.0,13.333333333333334,1
51090,312.0,11.0,312.0,100.0,32.05128205128205,4
51091,137.0,11.0,137.0,17.0,12.408759124087592,1
51092,341.0,11.0,341.0,57.0,16.715542521994134,2
51093,437.0,11.0,437.0,50.0,11.441647597254006,1
51094,187.0,11.0,187.0,25.0,13.368983957219251,1
51095,84.0,7.0,84.0,39.0,46.42857142857143,3
51097,184.0,11.0,184.0,44.0,23.91304347826087,3
51098,136.0,11.0,136.0,13.0,9.558823529411764,1
51099,315.0,11.0,315.0,66.0,20.952380952380953,2
51100,99.0,7.0,99.0,20.0,20.2020202020202,1
51101,696.0,15.0,696.0,35.0,5.028735632183908,1
51102,504.0,15.0,504.0,91.0,18.055555555555554,3
51103,137.0,11.0,137.0,10.0,7.2992700729927,1
51104,134.0,11.0,134.0,9.0,6.7164179104477615,1
51105,1566.0,19.0,1505.0,213.0,14.152823920265782,3
51106,126.0,11.0,126.0,19.0,15.079365079365079,2
51107,344.0,11.0,344.0,51.0,14.825581395348838,2
51108,43218.0,43.0,40785.0,25051.0,61.42209145519186,26
51109,202.0,11.0,202.0,15.0,7.425742574257425,1
51110,60.0,7.0,60.0,14.0,23.333333333333332,2
51111,147.0,11.0,147.0,25.0,17.006802721088434,2
51112,455.0,11.0,455.0,78.0,17.142857142857142,2
51113,123.0,11.0,123.0,13.0,10.569105691056912,1
51115,603.0,15.0,603.0,107.0,17.744610281923716,3
51116,296.0,11.0,296.0,32.0,10.81081081081081,1
51117,323.0,11.0,323.0,86.0,26.625386996904027,3
51118,1616.0,19.0,1616.0,422.0,26.113861386138616,5
51119,511.0,15.0,511.0,102.0,19.960861056751465,3
51120,147.0,11.0,147.0,36.0,24.489795918367346,3
51121,253.0,11.0,253.0,54.0,21.34387351778656,2
51122,116.0,11.0,116.0,14.0,12.068965517241379,1
51124,49.0,7.0,49.0,6.0,12.244897959183673,1
51125,50.0,7.0,50.0,3.0,6.0,0
51126,45.0,7.0,45.0,12.0,26.666666666666668,2
51127,85.0,7.0,85.0,14.0,16.470588235294116,1
51128,57.0,7.0,57.0,8.0,14.035087719298245,1
51129,260.0,11.0,260.0,45.0,17.307692307692307,2
51130,236.0,11.0,236.0,30.0,12.711864406779661,1
51132,119.0,11.0,118.0,11.0,9.322033898305085,1
51133,63.0,7.0,63.0,8.0,12.698412698412698,1
51134,253.0,11.0,253.0,34.0,13.438735177865613,1
51135,85.0,7.0,85.0,14.0,16.470588235294116,1
51136,621.0,15.0,618.0,127.0,20.550161812297734,3
51137,208.0,11.0,208.0,28.0,13.461538461538462,1
51138,36.0,7.0,36.0,5.0,13.88888888888889,1
51139,312.0,11.0,312.0,37.0,11.858974358974358,1
51140,348.0,11.0,348.0,70.0,20.114942528735632,2
51141,764.0,15.0,764.0,82.0,10.732984293193718,2
51142,337.0,11.0,337.0,35.0,10.385756676557865,1
51143,62.0,7.0,62.0,10.0,16.129032258064516,1
51144,595.0,15.0,595.0,100.0,16.80672268907563,3
51145,223.0,11.0,223.0,18.0,8.071748878923767,1
51146,120.0,11.0,120.0,24.0,20.0,2
51147,326.0,11.0,326.0,26.0,7.975460122699387,1
51148,141.0,11.0,141.0,19.0,13.47517730496454,1
51149,456.0,11.0,456.0,26.0,5.701754385964912,1
51150,84.0,7.0,84.0,10.0,11.904761904761903,1
51151,170.0,11.0,170.0,11.0,6.470588235294119,1
51152,525.0,15.0,525.0,172.0,32.761904761904766,5
51153,1062.0,15.0,1062.0,181.0,17.04331450094162,3
51154,225.0,11.0,225.0,35.0,15.555555555555555,2
51155,631.0,15.0,631.0,102.0,16.164817749603806,2
51156,124.0,11.0,124.0,9.0,7.258064516129033,1
51157,91.0,7.0,91.0,25.0,27.472527472527474,2
51158,561.0,15.0,561.0,62.0,11.051693404634582,2
51160,1307.0,15.0,1307.0,181.0,13.84850803366488,2
51161,749.0,15.0,749.0,150.0,20.026702269692922,3
51162,621.0,15.0,621.0,119.0,19.162640901771336,3
51163,256.0,11.0,256.0,76.0,29.6875,3
51164,137.0,11.0,137.0,28.0,20.437956204379564,2
51165,1006.0,15.0,1006.0,357.0,35.48707753479125,5
51166,67.0,7.0,67.0,3.0,4.477611940298507,0
51167,156.0,11.0,156.0,45.0,28.846153846153843,3
51168,230.0,11.0,230.0,51.0,22.17391304347826,2
51169,99.0,7.0,99.0,10.0,10.1010101010101,1
51170,109.0,11.0,109.0,25.0,22.93577981651376,3
51171,1504.0,19.0,1504.0,294.0,19.54787234042553,4
51172,6454.0,29.0,6231.0,1925.0,30.893917509228054,9
51173,128.0,11.0,128.0,24.0,18.75,2
51174,64.0,7.0,64.0,14.0,21.875,2
51175,208.0,11.0,208.0,24.0,11.538461538461538,1
51176,149.0,11.0,149.0,17.0,11.409395973154362,1
51177,207.0,11.0,207.0,22.0,10.628019323671497,1
51178,84.0,7.0,84.0,10.0,11.904761904761903,1
51179,168.0,11.0,168.0,34.0,20.238095238095237,2
51181,395.0,11.0,395.0,57.0,14.430379746835442,2
51182,87.0,7.0,87.0,13.0,14.942528735632186,1
51183,1262.0,15.0,1262.0,319.0,25.277337559429476,4
51184,388.0,11.0,388.0,48.0,12.371134020618557,1
51185,277.0,11.0,277.0,46.0,16.60649819494585,2
51186,49.0,7.0,49.0,11.0,22.448979591836736,2
51187,302.0,11.0,302.0,23.0,7.6158940397351,1
51188,225.0,11.0,225.0,13.0,5.777777777777778,1
51190,74.0,7.0,74.0,14.0,18.91891891891892,1
51191,62.0,7.0,62.0,5.0,8.064516129032258,1
51192,344.0,11.0,344.0,73.0,21.22093023255814,2
51193,2345.0,19.0,2337.0,416.0,17.800599058622165,3
51194,454.0,11.0,454.0,53.0,11.674008810572687,1
51195,796.0,15.0,796.0,70.0,8.793969849246231,1
51196,877.0,15.0,877.0,194.0,22.120866590649943,3
51197,86.0,7.0,86.0,14.0,16.27906976744186,1
51198,675.0,15.0,675.0,74.0,10.962962962962964,2
51199,414.0,11.0,414.0,107.0,25.845410628019323,3
51200,368.0,11.0,368.0,33.0,8.967391304347826,1
51201,127.0,11.0,127.0,28.0,22.04724409448819,2
51202,716.0,15.0,715.0,149.0,20.83916083916084,3
51203,219.0,11.0,219.0,40.0,18.2648401826484,2
51204,1329.0,15.0,1329.0,209.0,15.726109857035365,2
51205,270.0,11.0,,,,
51206,117.0,11.0,117.0,8.0,6.837606837606838,1
51208,110.0,11.0,110.0,17.0,15.454545454545453,2
51210,1485.0,15.0,1485.0,391.0,26.329966329966332,4
51211,75.0,7.0,75.0,20.0,26.666666666666668,2
51212,163.0,11.0,163.0,31.0,19.018404907975462,2
51213,45.0,7.0,45.0,6.0,13.333333333333334,1
51214,136.0,11.0,136.0,30.0,22.058823529411764,2
51215,116.0,11.0,116.0,17.0,14.655172413793101,2
51216,259.0,11.0,259.0,24.0,9.266409266409266,1
51217,2898.0,23.0,2775.0,1178.0,42.45045045045045,10
51218,131.0,11.0,131.0,23.0,17.557251908396946,2
51219,195.0,11.0,195.0,28.0,14.358974358974358,2
51220,144.0,11.0,144.0,13.0,9.027777777777777,1
51222,86.0,7.0,86.0,38.0,44.18604651162791,3
51223,63.0,7.0,63.0,15.0,23.809523809523807,2
51224,166.0,11.0,166.0,28.0,16.867469879518072,2
51225,349.0,11.0,349.0,93.0,26.64756446991404,3
51226,62.0,7.0,62.0,10.0,16.129032258064516,1
51227,491.0,11.0,491.0,49.0,9.979633401221996,1
51228,81.0,7.0,81.0,12.0,14.814814814814813,1
51229,123.0,11.0,123.0,16.0,13.008130081300814,1
51230,22022.0,35.0,21431.0,11770.0,54.92044234986702,19
51231,676.0,15.0,676.0,148.0,21.893491124260358,3
51232,417.0,11.0,417.0,57.0,13.66906474820144,2
51233,64.0,7.0,64.0,17.0,26.5625,2
51234,644.0,15.0,644.0,158.0,24.53416149068323,4
51235,242.0,11.0,242.0,21.0,8.677685950413224,1
51236,135.0,11.0,135.0,12.0,8.88888888888889,1
51237,1776.0,19.0,1776.0,610.0,34.346846846846844,7
51238,417.0,11.0,417.0,116.0,27.81774580335731,3
51239,102.0,11.0,102.0,8.0,7.8431372549019605,1
51240,115.0,11.0,115.0,14.0,12.173913043478262,1
51241,79.0,7.0,79.0,15.0,18.9873417721519,1
51242,4886.0,27.0,4861.0,1230.0,25.303435507097305,7
51243,330.0,11.0,330.0,40.0,12.121212121212121,1
51244,239.0,11.0,239.0,31.0,12.97071129707113,1
51245,597.0,15.0,597.0,83.0,13.90284757118928,2
51246,219.0,11.0,219.0,15.0,6.8493150684931505,1
51247,136.0,11.0,136.0,22.0,16.176470588235293,2
51248,2181.0,19.0,2177.0,762.0,35.002296738631145,7
51249,392.0,11.0,392.0,61.0,15.561224489795919,2
51250,5884.0,29.0,5630.0,2698.0,47.92184724689165,14
51251,177.0,11.0,177.0,22.0,12.429378531073446,1
51252,520.0,15.0,520.0,127.0,24.423076923076923,4
51253,217.0,11.0,217.0,40.0,18.433179723502306,2
51254,235.0,11.0,235.0,48.0,20.425531914893615,2
51255,15.0,7.0,15.0,3.0,20.0,1
51256,315.0,11.0,315.0,27.0,8.571428571428571,1
51258,206.0,11.0,201.0,17.0,8.45771144278607,1
51259,192.0,11.0,192.0,22.0,11.458333333333332,1
51260,75.0,7.0,75.0,6.0,8.0,1
51262,1751.0,19.0,1748.0,541.0,30.94965675057208,6
51263,379.0,11.0,379.0,50.0,13.192612137203167,1
51264,503.0,15.0,502.0,81.0,16.135458167330675,2
51265,581.0,15.0,581.0,98.0,16.867469879518072,3
51266,529.0,15.0,529.0,54.0,10.207939508506616,2
51267,184.0,11.0,184.0,29.0,15.760869565217392,2
51268,188.0,11.0,188.0,26.0,13.829787234042554,2
51269,286.0,11.0,286.0,83.0,29.02097902097902,3
51270,227.0,11.0,227.0,21.0,9.251101321585903,1
51272,451.0,11.0,451.0,161.0,35.69844789356985,4
51273,73.0,7.0,73.0,6.0,8.21917808219178,1
51274,116.0,11.0,116.0,32.0,27.586206896551722,3
51275,184.0,11.0,184.0,17.0,9.239130434782608,1
51276,146.0,11.0,146.0,23.0,15.753424657534246,2
51277,273.0,11.0,273.0,41.0,15.018315018315018,2
51278,285.0,11.0,285.0,43.0,15.087719298245613,2
51279,182.0,11.0,182.0,20.0,10.989010989010989,1
51280,21.0,7.0,21.0,2.0,9.523809523809524,1
51281,618.0,15.0,618.0,112.0,18.12297734627832,3
51282,1901.0,19.0,1901.0,263.0,13.834823776959496,3
51283,122.0,11.0,122.0,12.0,9.836065573770492,1
51284,311.0,11.0,311.0,38.0,12.218649517684888,1
51285,139.0,11.0,139.0,28.0,20.14388489208633,2
51286,233.0,11.0,233.0,59.0,25.321888412017167,3
51287,628.0,15.0,628.0,153.0,24.363057324840764,4
51288,235.0,11.0,235.0,67.0,28.510638297872344,3
51289,435.0,11.0,435.0,78.0,17.93103448275862,2
51290,278.0,11.0,277.0,51.0,18.4115523465704,2
51291,1409.0,15.0,1377.0,155.0,11.256354393609296,2
51292,122.0,11.0,122.0,4.0,3.278688524590164,0
51293,504.0,15.0,504.0,85.0,16.865079365079367,3
51294,84.0,7.0,84.0,15.0,17.857142857142858,1
51295,302.0,11.0,302.0,41.0,13.57615894039735,1
51296,75.0,7.0,75.0,17.0,22.666666666666664,2
51298,436.0,11.0,436.0,111.0,25.458715596330272,3
51299,979.0,15.0,977.0,122.0,12.48720573183214,2
51300,96.0,7.0,93.0,14.0,15.053763440860216,1
51301,109.0,11.0,109.0,13.0,11.926605504587156,1
51302,90.0,7.0,90.0,2.0,2.2222222222222223,0
51303,550.0,15.0,550.0,110.0,20.0,3
51304,159.0,11.0,159.0,32.0,20.125786163522015,2
51305,146.0,11.0,146.0,37.0,25.34246575342466,3
51306,107.0,11.0,107.0,17.0,15.887850467289718,2
51307,228.0,11.0,228.0,61.0,26.75438596491228,3
51308,1815.0,19.0,1787.0,258.0,14.437604924454392,3
51309,114.0,11.0,114.0,28.0,24.561403508771928,3
51310,208.0,11.0,208.0,32.0,15.384615384615385,2
51311,199.0,11.0,199.0,15.0,7.537688442211055,1
51312,959.0,15.0,959.0,132.0,13.764337851929092,2
51313,347.0,11.0,347.0,28.0,8.069164265129682,1
51314,234.0,11.0,234.0,72.0,30.76923076923077,3
51315,135.0,11.0,135.0,19.0,14.074074074074074,2
51316,270.0,11.0,270.0,41.0,15.185185185185185,2
51317,49.0,7.0,49.0,12.0,24.489795918367346,2
51318,573.0,15.0,573.0,85.0,14.834205933682373,2
51319,109.0,11.0,109.0,18.0,16.51376146788991,2
51320,302.0,11.0,302.0,49.0,16.225165562913908,2
51321,89.0,7.0,89.0,15.0,16.853932584269664,1
51322,119.0,11.0,119.0,44.0,36.97478991596639,4
51323,105.0,11.0,105.0,21.0,20.0,2
51324,111.0,11.0,111.0,22.0,19.81981981981982,2
51325,107.0,11.0,107.0,2.0,1.8691588785046727,0
51326,1083.0,15.0,1083.0,122.0,11.265004616805172,2
51327,173.0,11.0,173.0,16.0,9.248554913294797,1
51328,1114.0,15.0,1007.0,144.0,14.299900695134063,2
51329,1438.0,15.0,1436.0,180.0,12.534818941504177,2
51333,691.0,15.0,691.0,125.0,18.08972503617945,3
51334,444.0,11.0,444.0,101.0,22.74774774774775,3
51336,57.0,7.0,57.0,8.0,14.035087719298245,1
51337,266.0,11.0,266.0,26.0,9.774436090225564,1
51338,622.0,15.0,622.0,113.0,18.167202572347264,3
51339,565.0,15.0,565.0,95.0,16.8141592920354,3
51340,551.0,15.0,510.0,47.0,9.215686274509805,1
51341,37.0,7.0,37.0,8.0,21.62162162162162,2
51342,237.0,11.0,237.0,33.0,13.924050632911392,2
51343,627.0,15.0,624.0,115.0,18.429487179487182,3
51344,1463.0,15.0,1463.0,235.0,16.062884483937115,2
51345,289.0,11.0,289.0,45.0,15.570934256055363,2
51346,1151.0,15.0,1151.0,273.0,23.71850564726325,4
51348,111.0,11.0,111.0,3.0,2.7027027027027026,0
51349,181.0,11.0,181.0,32.0,17.67955801104972,2
51350,123.0,11.0,123.0,28.0,22.76422764227642,3
51351,115.0,11.0,115.0,29.0,25.217391304347824,3
51352,803.0,15.0,781.0,339.0,43.40588988476313,7
51353,46.0,7.0,46.0,11.0,23.91304347826087,2
51354,278.0,11.0,278.0,44.0,15.827338129496402,2
51355,43.0,7.0,43.0,6.0,13.953488372093023,1
51356,156.0,11.0,156.0,15.0,9.615384615384617,1
51357,628.0,15.0,628.0,59.0,9.394904458598727,1
51358,534.0,15.0,534.0,129.0,24.15730337078652,4
51359,208.0,11.0,208.0,10.0,4.807692307692308,1
51360,295.0,11.0,295.0,28.0,9.491525423728813,1
51361,167.0,11.0,113.0,28.0,24.778761061946902,3
51362,603.0,15.0,603.0,68.0,11.276948590381426,2
51363,271.0,11.0,271.0,39.0,14.391143911439114,2
51364,67.0,7.0,67.0,14.0,20.8955223880597,1
51365,963.0,15.0,963.0,87.0,9.034267912772584,1
51367,1001.0,15.0,1001.0,316.0,31.56843156843157,5
51368,46.0,7.0,46.0,11.0,23.91304347826087,2
51369,318.0,11.0,318.0,51.0,16.037735849056602,2
51370,189.0,11.0,189.0,35.0,18.51851851851852,2
51371,54.0,7.0,54.0,10.0,18.51851851851852,1
51372,569.0,15.0,569.0,58.0,10.193321616871705,2
51373,88.0,7.0,88.0,9.0,10.227272727272728,1
51374,28.0,7.0,28.0,4.0,14.285714285714285,1
51375,380.0,11.0,380.0,52.0,13.684210526315791,2
51376,159.0,11.0,159.0,28.0,17.61006289308176,2
51377,46.0,7.0,46.0,15.0,32.608695652173914,2
51378,346.0,11.0,346.0,105.0,30.346820809248555,3
51379,537.0,15.0,537.0,39.0,7.262569832402235,1
51380,3551.0,27.0,3371.0,1528.0,45.32779590625927,12
51381,650.0,15.0,650.0,109.0,16.76923076923077,3
51382,117.0,11.0,117.0,31.0,26.495726495726498,3
51384,367.0,11.0,367.0,26.0,7.084468664850137,1
51386,149.0,11.0,149.0,17.0,11.409395973154362,1
51387,285.0,11.0,285.0,20.0,7.017543859649122,1
51388,4984.0,27.0,4186.0,2314.0,55.27950310559007,15
51389,806.0,15.0,806.0,202.0,25.06203473945409,4
51390,744.0,15.0,744.0,112.0,15.053763440860216,2
51391,2072.0,19.0,2042.0,597.0,29.2360430950049,6
51392,206.0,11.0,206.0,49.0,23.78640776699029,3
51393,300.0,11.0,300.0,18.0,6.0,1
51395,91.0,7.0,91.0,5.0,5.4945054945054945,0
51396,138.0,11.0,138.0,12.0,8.695652173913043,1
51397,138.0,11.0,138.0,15.0,10.869565217391305,1
51398,192.0,11.0,192.0,56.0,29.166666666666668,3
51399,489.0,11.0,489.0,48.0,9.815950920245399,1
51402,272.0,11.0,272.0,26.0,9.558823529411764,1
51403,540.0,15.0,540.0,140.0,25.925925925925924,4
51404,110.0,11.0,110.0,3.0,2.727272727272727,0
51406,152.0,11.0,152.0,63.0,41.44736842105263,5
51407,377.0,11.0,358.0,26.0,7.262569832402235,1
51409,385.0,11.0,385.0,28.0,7.2727272727272725,1
51410,595.0,15.0,513.0,74.0,14.42495126705653,2
51412,60.0,7.0,60.0,7.0,11.666666666666666,1
51413,886.0,15.0,886.0,151.0,17.042889390519186,3
51414,142.0,11.0,142.0,27.0,19.014084507042252,2
51415,201.0,11.0,201.0,41.0,20.398009950248756,2
51416,523.0,15.0,523.0,167.0,31.931166347992352,5
51417,366.0,11.0,366.0,48.0,13.114754098360656,1
51418,537.0,15.0,537.0,93.0,17.318435754189945,3
51419,131.0,11.0,131.0,41.0,31.297709923664126,3
51420,76.0,7.0,76.0,6.0,7.894736842105263,1
51421,106.0,11.0,106.0,12.0,11.320754716981133,1
51422,496.0,11.0,496.0,113.0,22.782258064516128,3
51423,1700.0,19.0,1700.0,566.0,33.294117647058826,6
51424,177.0,11.0,177.0,20.0,11.299435028248588,1
51425,373.0,11.0,373.0,69.0,18.498659517426276,2
51426,65.0,7.0,65.0,3.0,4.615384615384616,0
51428,483.0,11.0,483.0,73.0,15.113871635610765,2
51429,226.0,11.0,226.0,49.0,21.68141592920354,2
51430,92.0,7.0,92.0,10.0,10.869565217391305,1
51431,1254.0,15.0,1254.0,202.0,16.108452950558213,2
51432,826.0,15.0,826.0,321.0,38.86198547215496,6
51433,250.0,11.0,250.0,19.0,7.6,1
51434,751.0,15.0,751.0,122.0,16.245006657789617,2
51435,177.0,11.0,177.0,36.0,20.33898305084746,2
51436,906.0,15.0,906.0,77.0,8.49889624724062,1
51437,95.0,7.0,95.0,18.0,18.947368421052634,1
51438,71.0,7.0,71.0,11.0,15.492957746478872,1
51439,530.0,15.0,530.0,45.0,8.49056603773585,1
51440,1738.0,19.0,1731.0,553.0,31.94685153090699,6
51441,103.0,11.0,103.0,8.0,7.766990291262135,1
51442,124.0,11.0,122.0,23.0,18.852459016393443,2
51443,115.0,11.0,115.0,18.0,15.65217391304348,2
51444,521.0,15.0,469.0,51.0,10.874200426439232,2
51445,192.0,11.0,192.0,11.0,5.729166666666666,1
51446,432.0,11.0,432.0,72.0,16.666666666666664,2
51447,485.0,11.0,485.0,56.0,11.54639175257732,1
51448,549.0,15.0,549.0,105.0,19.12568306010929,3
51449,1032.0,15.0,1032.0,209.0,20.251937984496124,3
51450,452.0,11.0,452.0,78.0,17.25663716814159,2
51451,82.0,7.0,82.0,13.0,15.853658536585366,1
51452,33.0,7.0,33.0,7.0,21.21212121212121,1
51453,1077.0,15.0,1077.0,169.0,15.691736304549675,2
51454,178478.0,59.0,173609.0,121152.0,69.78440057831104,41
51455,217.0,11.0,217.0,10.0,4.6082949308755765,1
51456,57.0,7.0,57.0,4.0,7.017543859649122,0
51457,645.0,15.0,643.0,147.0,22.86158631415241,3
51458,60.0,7.0,60.0,4.0,6.666666666666667,0
51459,105.0,11.0,105.0,17.0,16.19047619047619,2
51460,194.0,11.0,194.0,33.0,17.010309278350515,2
51461,1009.0,15.0,1009.0,212.0,21.010901883052526,3
51463,158.0,11.0,158.0,19.0,12.025316455696203,1
51464,325.0,11.0,325.0,41.0,12.615384615384615,1
51465,160.0,11.0,160.0,23.0,14.374999999999998,2
51466,210.0,11.0,210.0,49.0,23.333333333333332,3
51468,403.0,11.0,403.0,49.0,12.158808933002481,1
51469,110.0,11.0,110.0,15.0,13.636363636363635,2
51470,3.0,7.0,3.0,0.0,0.0,0
51471,370.0,11.0,370.0,58.0,15.675675675675677,2
51472,1018.0,15.0,1018.0,202.0,19.842829076620824,3
51473,94.0,7.0,94.0,6.0,6.382978723404255,0
51474,3546.0,27.0,3536.0,1743.0,49.29298642533937,13
51475,63.0,7.0,63.0,6.0,9.523809523809524,1
51476,786.0,15.0,786.0,103.0,13.104325699745548,2
51477,349.0,11.0,349.0,40.0,11.461318051575931,1
51478,419.0,11.0,415.0,91.0,21.927710843373493,2
51479,245.0,11.0,245.0,30.0,12.244897959183673,1
51480,134.0,11.0,134.0,15.0,11.194029850746269,1
51482,669.0,15.0,573.0,93.0,16.230366492146597,2
51483,548.0,15.0,548.0,119.0,21.715328467153284,3
51484,274.0,11.0,274.0,36.0,13.138686131386862,1
51485,304.0,11.0,574.0,90.0,15.6794425087108,2
51486,359.0,11.0,359.0,136.0,37.88300835654596,4
51487,353.0,11.0,353.0,72.0,20.396600566572236,2
51488,331.0,11.0,331.0,15.0,4.531722054380665,0
51489,29.0,7.0,29.0,3.0,10.344827586206897,1
51490,200.0,11.0,200.0,13.0,6.5,1
51491,90.0,7.0,90.0,20.0,22.22222222222222,2
51492,1425.0,15.0,1425.0,249.0,17.473684210526315,3
51493,100.0,11.0,100.0,21.0,21.0,2
51495,75.0,7.0,75.0,13.0,17.333333333333336,1
51496,266.0,11.0,266.0,15.0,5.639097744360902,1
51497,41.0,7.0,41.0,7.0,17.073170731707318,1
51498,64.0,7.0,64.0,4.0,6.25,0
51499,152.0,11.0,152.0,38.0,25.0,3
51500,114.0,11.0,114.0,39.0,34.21052631578947,4
51501,195.0,11.0,195.0,26.0,13.333333333333334,1
51502,106.0,11.0,106.0,19.0,17.92452830188679,2
51503,91.0,7.0,91.0,10.0,10.989010989010989,1
51504,794.0,15.0,794.0,148.0,18.639798488664987,3
51505,527.0,15.0,527.0,78.0,14.800759013282732,2
51506,5439.0,29.0,5436.0,3128.0,57.542310522442975,17
51507,4166.0,27.0,3932.0,1855.0,47.17700915564598,13
51508,201.0,11.0,201.0,26.0,12.935323383084576,1
51509,300.0,11.0,300.0,93.0,31.0,3
51510,118.0,11.0,118.0,3.0,2.5423728813559325,0
51511,112.0,11.0,112.0,19.0,16.964285714285715,2
51512,104.0,11.0,104.0,17.0,16.346153846153847,2
51513,474.0,11.0,471.0,94.0,19.957537154989385,2
51514,111.0,11.0,111.0,14.0,12.612612612612612,1
51515,329.0,11.0,329.0,83.0,25.227963525835868,3
51516,48.0,7.0,48.0,3.0,6.25,0
51517,129.0,11.0,129.0,37.0,28.68217054263566,3
51518,603.0,15.0,586.0,71.0,12.1160409556314,2
51519,37.0,7.0,37.0,4.0,10.81081081081081,1
51520,72.0,7.0,72.0,9.0,12.5,1
51521,227.0,11.0,227.0,27.0,11.894273127753303,1
51522,387.0,11.0,387.0,46.0,11.886304909560723,1
51523,268.0,11.0,268.0,46.0,17.16417910447761,2
51524,270.0,11.0,270.0,39.0,14.444444444444443,2
51525,2028.0,19.0,2028.0,318.0,15.680473372781064,3
51526,392.0,11.0,392.0,38.0,9.693877551020408,1
51527,255.0,11.0,255.0,24.0,9.411764705882353,1
51528,124.0,11.0,124.0,17.0,13.709677419354838,2
51529,446.0,11.0,445.0,49.0,11.01123595505618,1
51530,689.0,15.0,689.0,67.0,9.724238026124818,1
51531,1752.0,19.0,1698.0,549.0,32.332155477031804,6
51532,565.0,15.0,565.0,110.0,19.469026548672566,3
51533,89.0,7.0,89.0,17.0,19.101123595505616,1
51534,212.0,11.0,212.0,40.0,18.867924528301888,2
51535,4679.0,27.0,4442.0,2038.0,45.88023412877082,12
51536,1830.0,19.0,1785.0,485.0,27.170868347338935,5
51537,178.0,11.0,178.0,22.0,12.359550561797752,1
51538,110.0,11.0,110.0,32.0,29.09090909090909,3
51539,76.0,7.0,76.0,19.0,25.0,2
51542,191.0,11.0,191.0,35.0,18.32460732984293,2
51543,68.0,7.0,68.0,4.0,5.88235294117647,0
51544,656.0,15.0,656.0,274.0,41.76829268292683,6
51545,474.0,11.0,474.0,143.0,30.168776371308013,3
51546,511.0,15.0,459.0,89.0,19.389978213507625,3
51547,141.0,11.0,141.0,24.0,17.02127659574468,2
51548,346.0,11.0,318.0,48.0,15.09433962264151,2
51549,112.0,11.0,112.0,16.0,14.285714285714285,2
51550,264.0,11.0,240.0,32.0,13.333333333333334,1
51551,192.0,11.0,192.0,23.0,11.979166666666668,1
51552,267.0,11.0,267.0,41.0,15.355805243445692,2
51553,260.0,11.0,260.0,37.0,14.23076923076923,2
51555,152.0,11.0,152.0,40.0,26.31578947368421,3
51556,299.0,11.0,299.0,51.0,17.05685618729097,2
51557,457.0,11.0,457.0,60.0,13.129102844638949,1
51558,141.0,11.0,141.0,20.0,14.184397163120568,2
51559,3898.0,27.0,3182.0,1531.0,48.11439346323067,13
51560,106.0,11.0,106.0,10.0,9.433962264150944,1
51562,2202.0,19.0,2202.0,366.0,16.62125340599455,3
51563,105.0,11.0,105.0,39.0,37.142857142857146,4
51564,591.0,15.0,589.0,124.0,21.052631578947366,3
51565,102.0,11.0,102.0,27.0,26.47058823529412,3
51566,292.0,11.0,292.0,56.0,19.17808219178082,2
51567,512.0,15.0,405.0,57.0,14.074074074074074,2
51568,318.0,11.0,318.0,43.0,13.522012578616351,1
51569,519.0,15.0,461.0,102.0,22.125813449023862,3
51570,105.0,11.0,105.0,21.0,20.0,2
51571,992.0,15.0,992.0,130.0,13.104838709677418,2
51572,234.0,11.0,234.0,22.0,9.401709401709402,1
51573,10662.0,33.0,10622.0,5219.0,49.13387309357936,16
51574,138.0,11.0,138.0,29.0,21.014492753623188,2
51576,1371.0,15.0,1356.0,298.0,21.976401179941004,3
51577,151.0,11.0,151.0,16.0,10.596026490066226,1
51578,87.0,7.0,87.0,34.0,39.08045977011494,3
51579,174.0,11.0,174.0,17.0,9.770114942528735,1
51580,434.0,11.0,434.0,68.0,15.668202764976957,2
51581,262.0,11.0,262.0,21.0,8.015267175572518,1
51582,613.0,15.0,613.0,97.0,15.823817292006526,2
51583,195.0,11.0,195.0,29.0,14.871794871794872,2
51584,159.0,11.0,159.0,40.0,25.157232704402517,3
51585,802.0,15.0,798.0,134.0,16.791979949874687,3
