TYPECOM,COM,NCC,NCCENR,LIBELLE,COMPARENT
COM,22189,PLESIDY,Plésidy,Plésidy,
COM,22190,PLESLIN TRIGAVOU,Pleslin-Trigavou,Pleslin-Trigavou,
COMD,22191,PLESSALA,Plessala,Plessala,22046.0
COMD,22192,PLESSIX BALISSON,Plessix-Balisson,Plessix-Balisson,22209.0
COM,22193,PLESTAN,Plestan,Plestan,
COM,22194,PLESTIN LES GREVES,Plestin-les-Grèves,Plestin-les-Grèves,
COM,22195,PLEUBIAN,Pleubian,Pleubian,
COM,22196,PLEUDANIEL,Pleudaniel,Pleudaniel,
COM,22197,PLEUDIHEN SUR RANCE,Pleudihen-sur-Rance,Pleudihen-sur-Rance,
COM,22198,PLEUMEUR BODOU,Pleumeur-Bodou,Pleumeur-Bodou,
COM,22199,PLEUMEUR GAUTIER,Pleumeur-Gautier,Pleumeur-Gautier,
COM,22200,PLEVEN,Pléven,Pléven,
COM,22201,PLEVENON,Plévenon,Plévenon,
COM,22202,PLEVIN,Plévin,Plévin,
COM,22203,PLOEUC L HERMITAGE,Plœuc-L'Hermitage,Plœuc-L'Hermitage,
COMD,22203,PLOEUC SUR LIE,Plœuc-sur-Lié,Plœuc-sur-Lié,22203.0
COM,22204,PLOEZAL,Ploëzal,Ploëzal,
COM,22205,PLOREC SUR ARGUENON,Plorec-sur-Arguenon,Plorec-sur-Arguenon,
COM,22206,CHATELAUDREN PLOUAGAT,Châtelaudren-Plouagat,Châtelaudren-Plouagat,
COMD,22206,PLOUAGAT,Plouagat,Plouagat,22206.0
COM,22207,PLOUARET,Plouaret,Plouaret,
COM,22208,PLOUASNE,Plouasne,Plouasne,
COM,22209,BEAUSSAIS SUR MER,Beaussais-sur-Mer,Beaussais-sur-Mer,
COMD,22209,PLOUBALAY,Ploubalay,Ploubalay,22209.0
COM,22210,PLOUBAZLANEC,Ploubazlanec,Ploubazlanec,
COM,22211,PLOUBEZRE,Ploubezre,Ploubezre,
COM,22212,PLOUEC DU TRIEUX,Plouëc-du-Trieux,Plouëc-du-Trieux,
COM,22213,PLOUER SUR RANCE,Plouër-sur-Rance,Plouër-sur-Rance,
COM,22214,PLOUEZEC,Plouézec,Plouézec,
COM,22215,PLOUFRAGAN,Ploufragan,Ploufragan,
COM,22216,PLOUGONVER,Plougonver,Plougonver,
COM,22217,PLOUGRAS,Plougras,Plougras,
COM,22218,PLOUGRESCANT,Plougrescant,Plougrescant,
COM,22219,PLOUGUENAST LANGAST,Plouguenast-Langast,Plouguenast-Langast,
COMD,22219,PLOUGUENAST,Plouguenast,Plouguenast,22219.0
COM,22220,PLOUGUERNEVEL,Plouguernével,Plouguernével,
COM,22221,PLOUGUIEL,Plouguiel,Plouguiel,
COM,22222,PLOUHA,Plouha,Plouha,
COM,22223,PLOUISY,Plouisy,Plouisy,
COM,22224,PLOULEC H,Ploulec'h,Ploulec'h,
COM,22225,PLOUMAGOAR,Ploumagoar,Ploumagoar,
COM,22226,PLOUMILLIAU,Ploumilliau,Ploumilliau,
COM,22227,PLOUNERIN,Plounérin,Plounérin,
COM,22228,PLOUNEVEZ MOEDEC,Plounévez-Moëdec,Plounévez-Moëdec,
COM,22229,PLOUNEVEZ QUINTIN,Plounévez-Quintin,Plounévez-Quintin,
COM,22231,PLOURAC H,Plourac'h,Plourac'h,
COM,22232,PLOURHAN,Plourhan,Plourhan,
COM,22233,PLOURIVO,Plourivo,Plourivo,
COM,22234,PLOUVARA,Plouvara,Plouvara,
COM,22235,PLOUZELAMBRE,Plouzélambre,Plouzélambre,
COM,22236,PLUDUAL,Pludual,Pludual,
COM,22237,PLUDUNO,Pluduno,Pluduno,
COM,22238,PLUFUR,Plufur,Plufur,
COM,22239,PLUMAUDAN,Plumaudan,Plumaudan,
COM,22240,PLUMAUGAT,Plumaugat,Plumaugat,
COM,22241,PLUMIEUX,Plumieux,Plumieux,
COM,22242,PLURIEN,Plurien,Plurien,
COM,22243,PLUSQUELLEC,Plusquellec,Plusquellec,
COM,22244,PLUSSULIEN,Plussulien,Plussulien,
COM,22245,PLUZUNET,Pluzunet,Pluzunet,
COM,22246,POMMERET,Pommeret,Pommeret,
COMD,22247,POMMERIT JAUDY,Pommerit-Jaudy,Pommerit-Jaudy,22264.0
COM,22248,POMMERIT LE VICOMTE,Pommerit-le-Vicomte,Pommerit-le-Vicomte,
COM,22249,PONT MELVEZ,Pont-Melvez,Pont-Melvez,
COM,22250,PONTRIEUX,Pontrieux,Pontrieux,
COM,22251,PORDIC,Pordic,Pordic,
COMD,22253,POULDOURAN,Pouldouran,Pouldouran,22264.0
COM,22254,PRAT,Prat,Prat,
COM,22255,PRENESSAYE,Prénessaye,La Prénessaye,
COM,22256,QUEMPER GUEZENNEC,Quemper-Guézennec,Quemper-Guézennec,
COM,22257,QUEMPERVEN,Quemperven,Quemperven,
COM,22258,QUESSOY,Quessoy,Quessoy,
COM,22259,QUEVERT,Quévert,Quévert,
COM,22260,QUILLIO,Quillio,Le Quillio,
COM,22261,QUINTENIC,Quintenic,Quintenic,
COM,22262,QUINTIN,Quintin,Quintin,
COM,22263,QUIOU,Quiou,Le Quiou,
COM,22264,ROCHE JAUDY,Roche-Jaudy,La Roche-Jaudy,
COMD,22264,ROCHE DERRIEN,Roche-Derrien,La Roche-Derrien,22264.0
COM,22265,ROSPEZ,Rospez,Rospez,
COM,22266,ROSTRENEN,Rostrenen,Rostrenen,
COM,22267,ROUILLAC,Rouillac,Rouillac,
COM,22268,RUCA,Ruca,Ruca,
COM,22269,RUNAN,Runan,Runan,
COM,22271,SAINT ADRIEN,Saint-Adrien,Saint-Adrien,
COM,22272,SAINT AGATHON,Saint-Agathon,Saint-Agathon,
COM,22273,SAINT ALBAN,Saint-Alban,Saint-Alban,
COM,22274,SAINT ANDRE DES EAUX,Saint-André-des-Eaux,Saint-André-des-Eaux,
COM,22275,SAINT BARNABE,Saint-Barnabé,Saint-Barnabé,
COM,22276,SAINT BIHY,Saint-Bihy,Saint-Bihy,
COM,22277,SAINT BRANDAN,Saint-Brandan,Saint-Brandan,
COM,22278,SAINT BRIEUC,Saint-Brieuc,Saint-Brieuc,
COM,22279,SAINT CARADEC,Saint-Caradec,Saint-Caradec,
COM,22280,SAINT CARNE,Saint-Carné,Saint-Carné,
COM,22281,SAINT CARREUC,Saint-Carreuc,Saint-Carreuc,
COM,22282,SAINT CAST LE GUILDO,Saint-Cast-le-Guildo,Saint-Cast-le-Guildo,
COM,22283,SAINT CLET,Saint-Clet,Saint-Clet,
COM,22284,SAINT CONNAN,Saint-Connan,Saint-Connan,
COM,22285,SAINT CONNEC,Saint-Connec,Saint-Connec,
COM,22286,SAINT DENOUAL,Saint-Denoual,Saint-Denoual,
COM,22287,SAINT DONAN,Saint-Donan,Saint-Donan,
COM,22288,SAINT ETIENNE DU GUE DE L ISLE,Saint-Étienne-du-Gué-de-l'Isle,Saint-Étienne-du-Gué-de-l'Isle,
COM,22289,SAINT FIACRE,Saint-Fiacre,Saint-Fiacre,
COMD,22290,SAINT GELVEN,Saint-Gelven,Saint-Gelven,22107.0
COM,22291,SAINT GILDAS,Saint-Gildas,Saint-Gildas,
COMD,22292,SAINT GILLES DU MENE,Saint-Gilles-du-Mené,Saint-Gilles-du-Mené,22046.0
COM,22293,SAINT GILLES LES BOIS,Saint-Gilles-les-Bois,Saint-Gilles-les-Bois,
COM,22294,SAINT GILLES PLIGEAUX,Saint-Gilles-Pligeaux,Saint-Gilles-Pligeaux,
COM,22295,SAINT GILLES VIEUX MARCHE,Saint-Gilles-Vieux-Marché,Saint-Gilles-Vieux-Marché,
COM,22296,SAINT GLEN,Saint-Glen,Saint-Glen,
COMD,22297,SAINT GOUENO,Saint-Gouéno,Saint-Gouéno,22046.0
COMD,22298,SAINT GUEN,Saint-Guen,Saint-Guen,22158.0
COM,22299,SAINT HELEN,Saint-Hélen,Saint-Hélen,
COM,22300,SAINT HERVE,Saint-Hervé,Saint-Hervé,
COM,22302,SAINT JACUT DE LA MER,Saint-Jacut-de-la-Mer,Saint-Jacut-de-la-Mer,
COMD,22303,SAINT JACUT DU MENE,Saint-Jacut-du-Mené,Saint-Jacut-du-Mené,22046.0
COM,22304,SAINT JEAN KERDANIEL,Saint-Jean-Kerdaniel,Saint-Jean-Kerdaniel,
COM,22305,SAINT JOUAN DE L ISLE,Saint-Jouan-de-l'Isle,Saint-Jouan-de-l'Isle,
COM,22306,SAINT JUDOCE,Saint-Judoce,Saint-Judoce,
COM,22307,SAINT JULIEN,Saint-Julien,Saint-Julien,
COM,22308,SAINT JUVAT,Saint-Juvat,Saint-Juvat,
COM,22309,SAINT LAUNEUC,Saint-Launeuc,Saint-Launeuc,
COM,22310,SAINT LAURENT,Saint-Laurent,Saint-Laurent,
COM,22311,SAINT LORMEL,Saint-Lormel,Saint-Lormel,
COM,22312,SAINT MADEN,Saint-Maden,Saint-Maden,
COM,22313,SAINT MARTIN DES PRES,Saint-Martin-des-Prés,Saint-Martin-des-Prés,
COM,22314,SAINT MAUDAN,Saint-Maudan,Saint-Maudan,
COM,22315,SAINT MAUDEZ,Saint-Maudez,Saint-Maudez,
COM,22316,SAINT MAYEUX,Saint-Mayeux,Saint-Mayeux,
COM,22317,SAINT MELOIR DES BOIS,Saint-Méloir-des-Bois,Saint-Méloir-des-Bois,
COM,22318,SAINT MICHEL DE PLELAN,Saint-Michel-de-Plélan,Saint-Michel-de-Plélan,
COM,22319,SAINT MICHEL EN GREVE,Saint-Michel-en-Grève,Saint-Michel-en-Grève,
COM,22320,SAINT NICODEME,Saint-Nicodème,Saint-Nicodème,
COM,22321,SAINT NICOLAS DU PELEM,Saint-Nicolas-du-Pélem,Saint-Nicolas-du-Pélem,
COM,22322,SAINT PEVER,Saint-Péver,Saint-Péver,
COM,22323,SAINT POTAN,Saint-Pôtan,Saint-Pôtan,
COM,22324,SAINT QUAY PERROS,Saint-Quay-Perros,Saint-Quay-Perros,
COM,22325,SAINT QUAY PORTRIEUX,Saint-Quay-Portrieux,Saint-Quay-Portrieux,
COM,22326,SAINT RIEUL,Saint-Rieul,Saint-Rieul,
COM,22327,SAINT SAMSON SUR RANCE,Saint-Samson-sur-Rance,Saint-Samson-sur-Rance,
COM,22328,SAINT SERVAIS,Saint-Servais,Saint-Servais,
COM,22330,SAINT THELO,Saint-Thélo,Saint-Thélo,
COM,22331,SAINTE TREPHINE,Sainte-Tréphine,Sainte-Tréphine,
COM,22332,SAINT TRIMOEL,Saint-Trimoël,Saint-Trimoël,
COM,22333,SAINT VRAN,Saint-Vran,Saint-Vran,
COM,22334,SAINT IGEAUX,Saint-Igeaux,Saint-Igeaux,
COM,22335,SENVEN LEHART,Senven-Léhart,Senven-Léhart,
COM,22337,SEVIGNAC,Sévignac,Sévignac,
COM,22338,SQUIFFIEC,Squiffiec,Squiffiec,
COM,22339,TADEN,Taden,Taden,
COM,22340,TONQUEDEC,Tonquédec,Tonquédec,
COM,22341,TRAMAIN,Tramain,Tramain,
COM,22342,TREBEDAN,Trébédan,Trébédan,
COM,22343,TREBEURDEN,Trébeurden,Trébeurden,
COM,22344,TREBRIVAN,Trébrivan,Trébrivan,
COM,22345,TREBRY,Trébry,Trébry,
COM,22346,TREDANIEL,Trédaniel,Trédaniel,
COM,22347,TREDARZEC,Trédarzec,Trédarzec,
COM,22348,TREDIAS,Trédias,Trédias,
COM,22349,TREDREZ LOCQUEMEAU,Trédrez-Locquémeau,Trédrez-Locquémeau,
COM,22350,TREDUDER,Tréduder,Tréduder,
COM,22351,TREFFRIN,Treffrin,Treffrin,
COM,22352,TREFUMEL,Tréfumel,Tréfumel,
COM,22353,TREGASTEL,Trégastel,Trégastel,
COM,22354,TREGLAMUS,Tréglamus,Tréglamus,
COM,22356,TREGOMEUR,Trégomeur,Trégomeur,
COMD,22357,TREGON,Trégon,Trégon,22209.0
COM,22358,TREGONNEAU,Trégonneau,Trégonneau,
COM,22359,TREGROM,Trégrom,Trégrom,
COM,22360,TREGUEUX,Trégueux,Trégueux,
COM,22361,TREGUIDEL,Tréguidel,Tréguidel,
COM,22362,TREGUIER,Tréguier,Tréguier,
COM,22363,TRELEVERN,Trélévern,Trélévern,
COM,22364,TRELIVAN,Trélivan,Trélivan,
COM,22365,TREMARGAT,Trémargat,Trémargat,
COM,22366,TREMEL,Trémel,Trémel,
COM,22368,TREMEREUC,Tréméreuc,Tréméreuc,
COM,22369,TREMEUR,Trémeur,Trémeur,
COM,22370,TREMEVEN,Tréméven,Tréméven,
COM,22371,TREMOREL,Trémorel,Trémorel,
COM,22372,TREMUSON,Trémuson,Trémuson,
COM,22373,TREOGAN,Tréogan,Tréogan,
COM,22375,TRESSIGNAUX,Tressignaux,Tressignaux,
COM,22376,TREVE,Trévé,Trévé,
COM,22377,TREVENEUC,Tréveneuc,Tréveneuc,
COM,22378,TREVEREC,Trévérec,Trévérec,
COM,22379,TREVOU TREGUIGNEC,Trévou-Tréguignec,Trévou-Tréguignec,
COM,22380,TREVRON,Trévron,Trévron,
COM,22381,TREZENY,Trézény,Trézény,
COM,22383,TROGUERY,Troguéry,Troguéry,
COM,22384,UZEL,Uzel,Uzel,
COM,22385,VICOMTE SUR RANCE,Vicomté-sur-Rance,La Vicomté-sur-Rance,
COM,22386,VIEUX BOURG,Vieux-Bourg,Le Vieux-Bourg,
COM,22387,VIEUX MARCHE,Vieux-Marché,Le Vieux-Marché,
COM,22388,VILDE GUINGALAN,Vildé-Guingalan,Vildé-Guingalan,
COM,22389,YFFINIAC,Yffiniac,Yffiniac,
COM,22390,YVIAS,Yvias,Yvias,
COM,22391,YVIGNAC LA TOUR,Yvignac-la-Tour,Yvignac-la-Tour,
COM,23001,AHUN,Ahun,Ahun,
COM,23002,AJAIN,Ajain,Ajain,
COM,23003,ALLEYRAT,Alleyrat,Alleyrat,
COM,23004,ANZEME,Anzême,Anzême,
COM,23005,ARFEUILLE CHATAIN,Arfeuille-Châtain,Arfeuille-Châtain,
COM,23006,ARRENES,Arrènes,Arrènes,
COM,23007,ARS,Ars,Ars,
COM,23008,AUBUSSON,Aubusson,Aubusson,
COM,23009,AUGE,Auge,Auge,
COM,23010,AUGERES,Augères,Augères,
COM,23011,AULON,Aulon,Aulon,
COM,23012,AURIAT,Auriat,Auriat,
COM,23013,AUZANCES,Auzances,Auzances,
COM,23014,AZAT CHATENET,Azat-Châtenet,Azat-Châtenet,
COM,23015,AZERABLES,Azerables,Azerables,
COM,23016,BANIZE,Banize,Banize,
COM,23017,BASVILLE,Basville,Basville,
COM,23018,BAZELAT,Bazelat,Bazelat,
COM,23019,BEISSAT,Beissat,Beissat,
COM,23020,BELLEGARDE EN MARCHE,Bellegarde-en-Marche,Bellegarde-en-Marche,
COM,23021,BENEVENT L ABBAYE,Bénévent-l'Abbaye,Bénévent-l'Abbaye,
COM,23022,BETETE,Bétête,Bétête,
COM,23023,BLAUDEIX,Blaudeix,Blaudeix,
COM,23024,BLESSAC,Blessac,Blessac,
COM,23025,BONNAT,Bonnat,Bonnat,
COM,23026,BORD SAINT GEORGES,Bord-Saint-Georges,Bord-Saint-Georges,
COM,23027,BOSMOREAU LES MINES,Bosmoreau-les-Mines,Bosmoreau-les-Mines,
COM,23028,BOSROGER,Bosroger,Bosroger,
COM,23029,BOURG D HEM,Bourg-d'Hem,Le Bourg-d'Hem,
COM,23030,BOURGANEUF,Bourganeuf,Bourganeuf,
COM,23031,BOUSSAC,Boussac,Boussac,
COM,23032,BOUSSAC BOURG,Boussac-Bourg,Boussac-Bourg,
COM,23033,BRIONNE,Brionne,La Brionne,
COM,23034,BROUSSE,Brousse,Brousse,
COM,23035,BUDELIERE,Budelière,Budelière,
COM,23036,BUSSIERE DUNOISE,Bussière-Dunoise,Bussière-Dunoise,
COM,23037,BUSSIERE NOUVELLE,Bussière-Nouvelle,Bussière-Nouvelle,
COM,23038,BUSSIERE SAINT GEORGES,Bussière-Saint-Georges,Bussière-Saint-Georges,
COM,23039,CELLE DUNOISE,Celle-Dunoise,La Celle-Dunoise,
COM,23040,CELLE SOUS GOUZON,Celle-sous-Gouzon,La Celle-sous-Gouzon,
COM,23041,CELLETTE,Cellette,La Cellette,
COM,23042,CEYROUX,Ceyroux,Ceyroux,
COM,23043,CHAMBERAUD,Chamberaud,Chamberaud,
COM,23044,CHAMBON SAINTE CROIX,Chambon-Sainte-Croix,Chambon-Sainte-Croix,
COM,23045,CHAMBON SUR VOUEIZE,Chambon-sur-Voueize,Chambon-sur-Voueize,
COM,23046,CHAMBONCHARD,Chambonchard,Chambonchard,
COM,23047,CHAMBORAND,Chamborand,Chamborand,
COM,23048,CHAMPAGNAT,Champagnat,Champagnat,
COM,23049,CHAMPSANGLARD,Champsanglard,Champsanglard,
COM,23050,CHAPELLE BALOUE,Chapelle-Baloue,La Chapelle-Baloue,
COM,23051,CHAPELLE SAINT MARTIAL,Chapelle-Saint-Martial,La Chapelle-Saint-Martial,
COM,23052,CHAPELLE TAILLEFERT,Chapelle-Taillefert,La Chapelle-Taillefert,
COM,23053,CHARD,Chard,Chard,
COM,23054,CHARRON,Charron,Charron,
COM,23055,CHATELARD,Châtelard,Châtelard,
COM,23056,CHATELUS LE MARCHEIX,Châtelus-le-Marcheix,Châtelus-le-Marcheix,
COM,23057,CHATELUS MALVALEIX,Châtelus-Malvaleix,Châtelus-Malvaleix,
COM,23058,CHAUCHET,Chauchet,Le Chauchet,
COM,23059,CHAUSSADE,Chaussade,La Chaussade,
COM,23060,CHAVANAT,Chavanat,Chavanat,
COM,23061,CHENERAILLES,Chénérailles,Chénérailles,
COM,23062,CHENIERS,Chéniers,Chéniers,
COM,23063,CLAIRAVAUX,Clairavaux,Clairavaux,
COM,23064,CLUGNAT,Clugnat,Clugnat,
COM,23065,COLONDANNES,Colondannes,Colondannes,
COM,23066,COMPAS,Compas,Le Compas,
COM,23067,COURTINE,Courtine,La Courtine,
COM,23068,CRESSAT,Cressat,Cressat,
COM,23069,CROCQ,Crocq,Crocq,
COM,23070,CROZANT,Crozant,Crozant,
COM,23071,CROZE,Croze,Croze,
COM,23072,DOMEYROT,Domeyrot,Domeyrot,
COM,23073,DONTREIX,Dontreix,Dontreix,
COM,23074,DONZEIL,Donzeil,Le Donzeil,
COM,23075,DUN LE PALESTEL,Dun-le-Palestel,Dun-le-Palestel,
COM,23076,EVAUX LES BAINS,Évaux-les-Bains,Évaux-les-Bains,
COM,23077,FAUX LA MONTAGNE,Faux-la-Montagne,Faux-la-Montagne,
COM,23078,FAUX MAZURAS,Faux-Mazuras,Faux-Mazuras,
COM,23079,FELLETIN,Felletin,Felletin,
COM,23080,FENIERS,Féniers,Féniers,
COM,23081,FLAYAT,Flayat,Flayat,
COM,23082,FLEURAT,Fleurat,Fleurat,
COM,23083,FONTANIERES,Fontanières,Fontanières,
COM,23084,FORET DU TEMPLE,Forêt-du-Temple,La Forêt-du-Temple,
COM,23086,FRANSECHES,Fransèches,Fransèches,
COM,23087,FRESSELINES,Fresselines,Fresselines,
COM,23088,GARTEMPE,Gartempe,Gartempe,
COM,23089,GENOUILLAC,Genouillac,Genouillac,
COM,23090,GENTIOUX PIGEROLLES,Gentioux-Pigerolles,Gentioux-Pigerolles,
COM,23091,GIOUX,Gioux,Gioux,
COM,23092,GLENIC,Glénic,Glénic,
COM,23093,GOUZON,Gouzon,Gouzon,
COMA,23094,GOUZOUGNAT,Gouzougnat,Gouzougnat,23093.0
COM,23095,GRAND BOURG,Grand-Bourg,Le Grand-Bourg,
COM,23096,GUERET,Guéret,Guéret,
COM,23097,ISSOUDUN LETRIEIX,Issoudun-Létrieix,Issoudun-Létrieix,
COM,23098,JALESCHES,Jalesches,Jalesches,
COM,23099,JANAILLAT,Janaillat,Janaillat,
COM,23100,JARNAGES,Jarnages,Jarnages,
COM,23101,JOUILLAT,Jouillat,Jouillat,
COM,23102,LADAPEYRE,Ladapeyre,Ladapeyre,
COM,23103,LAFAT,Lafat,Lafat,
COM,23104,LAVAUFRANCHE,Lavaufranche,Lavaufranche,
COM,23105,LAVAVEIX LES MINES,Lavaveix-les-Mines,Lavaveix-les-Mines,
COM,23106,LEPAUD,Lépaud,Lépaud,
COM,23107,LEPINAS,Lépinas,Lépinas,
COM,23108,LEYRAT,Leyrat,Leyrat,
COM,23109,LINARD MALVAL,Linard-Malval,Linard-Malval,
COM,23110,LIOUX LES MONGES,Lioux-les-Monges,Lioux-les-Monges,
COM,23111,LIZIERES,Lizières,Lizières,
COM,23112,LOURDOUEIX SAINT PIERRE,Lourdoueix-Saint-Pierre,Lourdoueix-Saint-Pierre,
COM,23113,LUPERSAT,Lupersat,Lupersat,
COM,23114,LUSSAT,Lussat,Lussat,
COM,23115,MAGNAT L ETRANGE,Magnat-l'Étrange,Magnat-l'Étrange,
COM,23116,MAINSAT,Mainsat,Mainsat,
COM,23117,MAISON FEYNE,Maison-Feyne,Maison-Feyne,
COM,23118,MAISONNISSES,Maisonnisses,Maisonnisses,
COM,23119,MALLERET,Malleret,Malleret,
COM,23120,MALLERET BOUSSAC,Malleret-Boussac,Malleret-Boussac,
COM,23122,MANSAT LA COURRIERE,Mansat-la-Courrière,Mansat-la-Courrière,
COM,23123,MARS,Mars,Les Mars,
COM,23124,MARSAC,Marsac,Marsac,
COM,23125,MAS D ARTIGE,Mas-d'Artige,Le Mas-d'Artige,
COMD,23126,MASBARAUD MERIGNAT,Masbaraud-Mérignat,Masbaraud-Mérignat,23189.0
COM,23127,MAUTES,Mautes,Mautes,
COM,23128,MAZEIRAT,Mazeirat,Mazeirat,
COM,23129,MAZIERE AUX BONS HOMMES,Mazière-aux-Bons-Hommes,La Mazière-aux-Bons-Hommes,
COM,23130,MEASNES,Méasnes,Méasnes,
COM,23131,MERINCHAL,Mérinchal,Mérinchal,
COM,23132,MONTAIGUT LE BLANC,Montaigut-le-Blanc,Montaigut-le-Blanc,
COM,23133,MONTBOUCHER,Montboucher,Montboucher,
COM,23134,MONTEIL AU VICOMTE,Monteil-au-Vicomte,Le Monteil-au-Vicomte,
COM,23136,MORTROUX,Mortroux,Mortroux,
COM,23137,MOURIOUX VIEILLEVILLE,Mourioux-Vieilleville,Mourioux-Vieilleville,
COM,23138,MOUTIER D AHUN,Moutier-d'Ahun,Moutier-d'Ahun,
COM,23139,MOUTIER MALCARD,Moutier-Malcard,Moutier-Malcard,
COM,23140,MOUTIER ROZEILLE,Moutier-Rozeille,Moutier-Rozeille,
COM,23141,NAILLAT,Naillat,Naillat,
COM,23142,NEOUX,Néoux,Néoux,
COM,23143,NOTH,Noth,Noth,
COM,23144,NOUAILLE,Nouaille,La Nouaille,
COM,23145,NOUHANT,Nouhant,Nouhant,
COM,23146,NOUZERINES,Nouzerines,Nouzerines,
COM,23147,NOUZEROLLES,Nouzerolles,Nouzerolles,
COM,23148,NOUZIERS,Nouziers,Nouziers,
COM,23149,PARSAC RIMONDEIX,Parsac-Rimondeix,Parsac-Rimondeix,
COMD,23149,PARSAC,Parsac,Parsac,23149.0
COM,23150,PEYRABOUT,Peyrabout,Peyrabout,
COM,23151,PEYRAT LA NONIERE,Peyrat-la-Nonière,Peyrat-la-Nonière,
COM,23152,PIERREFITTE,Pierrefitte,Pierrefitte,
COMA,23153,PIGEROLLES,Pigerolles,Pigerolles,23090.0
COM,23154,PIONNAT,Pionnat,Pionnat,
COM,23155,PONTARION,Pontarion,Pontarion,
COM,23156,PONTCHARRAUD,Pontcharraud,Pontcharraud,
COM,23157,POUGE,Pouge,La Pouge,
COM,23158,POUSSANGES,Poussanges,Poussanges,
COM,23159,PUY MALSIGNAT,Puy-Malsignat,Puy-Malsignat,
COM,23160,RETERRE,Reterre,Reterre,
COMD,23161,RIMONDEIX,Rimondeix,Rimondeix,23149.0
COM,23162,ROCHES,Roches,Roches,
COM,23164,ROUGNAT,Rougnat,Rougnat,
COM,23165,ROYERE DE VASSIVIERE,Royère-de-Vassivière,Royère-de-Vassivière,
COM,23166,SAGNAT,Sagnat,Sagnat,
COM,23167,SANNAT,Sannat,Sannat,
COM,23168,SARDENT,Sardent,Sardent,
COM,23169,SAUNIERE,Saunière,La Saunière,
COM,23170,SAVENNES,Savennes,Savennes,
COM,23171,SERMUR,Sermur,Sermur,
COM,23172,SERRE BUSSIERE VIEILLE,Serre-Bussière-Vieille,La Serre-Bussière-Vieille,
COM,23173,SOUBREBOST,Soubrebost,Soubrebost,
COM,23174,SOUMANS,Soumans,Soumans,
COM,23175,SOUS PARSAT,Sous-Parsat,Sous-Parsat,
COM,23176,SOUTERRAINE,Souterraine,La Souterraine,
COM,23177,SAINT AGNANT DE VERSILLAT,Saint-Agnant-de-Versillat,Saint-Agnant-de-Versillat,
COM,23178,SAINT AGNANT PRES CROCQ,Saint-Agnant-près-Crocq,Saint-Agnant-près-Crocq,
COM,23179,SAINT ALPINIEN,Saint-Alpinien,Saint-Alpinien,
COM,23180,SAINT AMAND,Saint-Amand,Saint-Amand,
COM,23181,SAINT AMAND JARTOUDEIX,Saint-Amand-Jartoudeix,Saint-Amand-Jartoudeix,
COM,23182,SAINT AVIT DE TARDES,Saint-Avit-de-Tardes,Saint-Avit-de-Tardes,
COM,23183,SAINT AVIT LE PAUVRE,Saint-Avit-le-Pauvre,Saint-Avit-le-Pauvre,
COM,23184,SAINT BARD,Saint-Bard,Saint-Bard,
COM,23185,SAINT CHABRAIS,Saint-Chabrais,Saint-Chabrais,
COM,23186,SAINT CHRISTOPHE,Saint-Christophe,Saint-Christophe,
COM,23187,SAINT DIZIER LA TOUR,Saint-Dizier-la-Tour,Saint-Dizier-la-Tour,
COM,23188,SAINT DIZIER LES DOMAINES,Saint-Dizier-les-Domaines,Saint-Dizier-les-Domaines,
COM,23189,SAINT DIZIER MASBARAUD,Saint-Dizier-Masbaraud,Saint-Dizier-Masbaraud,
COMD,23189,SAINT DIZIER LEYRENNE,Saint-Dizier-Leyrenne,Saint-Dizier-Leyrenne,23189.0
COM,23190,SAINT DOMET,Saint-Domet,Saint-Domet,
COM,23191,SAINT ELOI,Saint-Éloi,Saint-Éloi,
COM,23192,FURSAC,Fursac,Fursac,
COM,23193,SAINTE FEYRE,Sainte-Feyre,Sainte-Feyre,
COM,23194,SAINTE FEYRE LA MONTAGNE,Sainte-Feyre-la-Montagne,Sainte-Feyre-la-Montagne,
COM,23195,SAINT FIEL,Saint-Fiel,Saint-Fiel,
COM,23196,SAINT FRION,Saint-Frion,Saint-Frion,
COM,23197,SAINT GEORGES LA POUGE,Saint-Georges-la-Pouge,Saint-Georges-la-Pouge,
COM,23198,SAINT GEORGES NIGREMONT,Saint-Georges-Nigremont,Saint-Georges-Nigremont,
COM,23199,SAINT GERMAIN BEAUPRE,Saint-Germain-Beaupré,Saint-Germain-Beaupré,
COM,23200,SAINT GOUSSAUD,Saint-Goussaud,Saint-Goussaud,
COM,23201,SAINT HILAIRE LA PLAINE,Saint-Hilaire-la-Plaine,Saint-Hilaire-la-Plaine,
COM,23202,SAINT HILAIRE LE CHATEAU,Saint-Hilaire-le-Château,Saint-Hilaire-le-Château,
COM,23203,SAINT JULIEN LA GENETE,Saint-Julien-la-Genête,Saint-Julien-la-Genête,
COM,23204,SAINT JULIEN LE CHATEL,Saint-Julien-le-Châtel,Saint-Julien-le-Châtel,
COM,23205,SAINT JUNIEN LA BREGERE,Saint-Junien-la-Bregère,Saint-Junien-la-Bregère,
COM,23206,SAINT LAURENT,Saint-Laurent,Saint-Laurent,
COM,23207,SAINT LEGER BRIDEREIX,Saint-Léger-Bridereix,Saint-Léger-Bridereix,
COM,23208,SAINT LEGER LE GUERETOIS,Saint-Léger-le-Guérétois,Saint-Léger-le-Guérétois,
COM,23209,SAINT LOUP,Saint-Loup,Saint-Loup,
COM,23210,SAINT MAIXANT,Saint-Maixant,Saint-Maixant,
