GEO,PCS,OBS_VALUE
38100,3,238
37060,9,120
37050,9,1646
37048,7,105
37103,7,38
36248,6,42
37009,4,43
36160,7,69
36197,2,26
36197,5,46
38172,4,288
38126,9,443
38206,4,122
38146,3,72
38135,1,24
38175,9,309
38005,9,68
37218,9,65
37238,4,65
37121,1,11
37197,1,16
37116,9,83
38310,3,94
38287,1,10
38280,7,166
38237,5,36
38307,3,32
38091,5,75
38093,9,41
38104,9,98
38058,4,304
36063,5,1075
37004,7,136
36243,6,52
36203,9,4
37008,1,16
36234,4,30
36173,4,45
38153,7,133
38147,3,56
38187,7,534
38158,7,2146
38215,6,191
37018,2,265
37080,9,31
38279,5,146
38237,9,21
38237,3,6
38063,3,11
38084,1,5
38057,3,140
38110,2,81
38103,3,15
38076,6,189
37208,5,1405
37224,6,131
37230,2,55
37267,2,137
37160,3,21
37106,4,44
37168,2,30
37138,9,77
37111,3,56
38221,6,26
38203,3,39
38222,6,63
38146,9,68
38205,7,521
36084,9,41
36114,5,40
36119,6,37
36061,4,52
36139,3,41
36123,9,41
36128,1,10
36069,3,15
36200,7,540
36158,5,90
37003,7,3856
37100,6,36
37035,4,47
37103,1,22
37088,4,15
37048,3,37
38235,9,29
38252,4,58
38326,5,36
38257,5,76
37130,9,200
37137,7,36
37114,4,15
37166,1,11
38064,7,625
38047,9,16
38066,6,25
38020,3,15
38098,3,104
37274,6,38
37282,9,124
37246,4,21
38213,3,37
38149,4,278
38169,2,567
38149,5,202
36107,3,16
36145,5,20
36093,3,45
36146,1,29
37053,5,11
37088,6,29
37094,7,168
37066,2,25
37097,9,58
36184,1,6
36199,4,88
36237,6,93
36235,1,6
37179,7,642
37176,7,177
37156,3,916
38324,3,30
38241,7,5
38236,1,32
38252,7,119
38034,3,164
38083,7,80
38144,4,444
38155,6,187
38213,2,16
38193,3,1269
37242,9,87
37202,4,86
37282,1,40
37076,2,15
37043,7,197
37079,2,42
37096,2,38
36143,3,31
36073,9,11
36069,7,478
37178,6,50
37177,5,102
37182,7,268
37134,5,84
36238,7,70
36241,6,328
36221,2,10
36208,2,10
36229,2,33
36170,2,10
38177,2,14
38193,4,2272
38167,1,15
38215,5,221
38310,7,236
38246,9,121
38279,4,157
38321,6,5
38257,3,28
38019,5,276
38108,5,21
38020,4,15
38072,7,558
37012,4,92
37212,3,55
37273,3,293
37278,5,214
37277,2,25
37166,3,21
37160,5,45
37143,4,218
37125,7,88
38152,5,196
38157,6,291
38159,1,11
38175,3,294
38194,4,302
38267,5,77
38314,6,641
38278,7,180
38292,4,391
38255,6,32
38297,9,167
38307,5,98
38266,6,52
36188,7,32
37006,9,195
38092,7,35
38027,9,174
38107,6,101
38113,3,38
36126,5,37
36122,3,19
36140,6,185
38174,9,116
38188,7,431
38212,4,79
38152,4,236
38129,2,33
37048,5,26
37078,3,15
37012,6,56
38011,3,148
38003,9,137
37193,4,145
37162,6,75
38110,3,268
38018,5,51
38098,9,47
37021,5,282
37083,3,175
37281,3,403
37276,9,132
38001,9,744
37223,3,5
37260,4,25
38013,9,296
36246,4,10
36182,5,60
36225,4,22
36224,9,87
38149,3,236
38163,5,55
38169,3,1989
38128,1,10
38154,6,32
38232,4,109
38307,1,6
38239,9,986
38290,7,177
38270,1,15
36071,3,73
36081,5,15
36091,5,90
36094,7,149
37197,5,79
37117,9,112
37174,6,125
37156,7,3119
38059,5,250
38056,4,9
38086,4,57
38129,4,60
38204,6,20
38150,3,693
38173,6,39
38152,6,191
37245,4,301
37204,9,109
38004,6,149
38004,9,101
37268,4,10
36186,2,11
36161,1,6
36236,7,100
36203,7,21
37085,1,6
37083,7,404
37091,9,200
37072,3,288
37179,6,269
37166,2,47
37157,1,5
37116,2,10
37167,7,454
37142,1,5
37147,4,48
38284,4,128
38278,4,49
38271,4,134
38310,5,133
38307,4,63
38260,3,78
38035,7,375
38092,6,20
38108,9,6
38074,2,11
38036,4,15
38038,5,73
36142,5,193
36097,1,11
36115,6,6
36093,6,372
36114,1,20
38180,5,124
38131,1,10
38149,9,163
38208,4,21
38184,9,112
38197,5,225
37205,2,20
37255,5,50
37228,6,134
37253,4,25
37109,6,569
37160,6,40
37133,9,32
37142,5,71
37069,4,27
37105,1,5
37041,3,21
37070,4,48
37071,4,11
37013,9,55
36197,6,31
36172,4,35
36225,5,11
38210,3,91
38192,2,6
38222,7,205
38054,1,5
38095,7,814
38078,9,46
38292,6,255
38291,5,146
38303,4,114
38307,2,31
38300,4,49
36155,2,21
36065,5,27
37171,7,314
37189,6,79
37107,7,99
37126,7,99
37139,7,1487
37137,5,16
37172,9,408
37128,4,142
37269,1,10
37233,9,2455
38012,3,70
36185,4,27
36169,3,6
36217,6,10
37074,9,244
37069,7,63
37037,2,10
37043,5,156
37078,1,15
38137,7,110
38135,9,115
38208,1,11
38217,7,31
38111,5,687
38105,7,549
38115,9,63
38078,6,51
38273,2,20
37132,2,158
37131,1,31
37173,7,269
37238,2,16
37207,1,21
37264,1,6
36058,5,128
36147,5,31
36125,7,46
36073,5,27
36181,9,16
36227,7,118
37002,5,269
37006,1,27
36210,7,93
38206,9,93
38166,9,43
38179,3,1196
38175,2,69
38140,7,1831
37066,5,85
37065,9,43
37095,3,16
37074,5,214
37099,1,24
38043,4,218
38083,9,49
38017,2,47
38090,3,33
37173,9,31
37122,2,749
37193,3,24
38253,7,365
38298,9,1272
38317,1,3
38288,9,97
38263,6,23
37257,1,50
37248,9,50
37274,1,15
36172,9,60
36209,6,32
37001,9,66
36229,1,33
37009,1,6
36220,9,99
38128,9,63
38223,2,75
38197,1,37
38141,3,87
36150,9,21
36134,7,158
36116,7,32
36139,2,11
36131,6,69
38328,6,10
38232,7,139
38320,7,388
38260,4,67
37101,5,19
37026,4,24
37083,6,191
37089,2,20
37060,7,293
37058,4,162
37053,3,11
37197,9,42
37191,7,79
37148,1,5
37184,3,10
37143,5,179
38003,5,154
37266,5,907
38006,2,169
37251,3,25
37211,7,542
36204,2,11
36216,7,25
37007,5,16
36231,2,21
38163,6,20
38175,5,478
38136,5,84
36064,3,37
36092,5,15
36113,1,25
36144,1,24
36059,7,43
36102,1,6
36089,7,72
37197,6,53
37178,4,59
37107,2,5
37217,1,11
37203,3,471
38012,4,340
37260,1,20
38166,6,20
38214,9,229
38120,9,65
38225,9,182
38117,6,80
38208,9,21
38110,6,168
38022,5,917
36200,9,199
36223,7,64
36195,9,58
36186,3,6
36188,6,26
38331,5,91
38311,3,42
37021,4,247
37040,7,99
37169,4,110
37159,5,1043
37198,6,75
38218,7,222
38127,3,5
38144,2,91
38214,5,198
36061,5,22
36125,3,6
36139,1,11
36069,1,48
36128,4,149
36200,6,163
37007,7,67
37005,5,42
36159,3,432
36180,2,26
36216,4,5
38026,2,40
38114,5,163
38099,1,6
38112,5,13
38090,4,38
38043,9,125
38077,7,141
38047,3,26
37279,4,69
37260,9,30
37251,2,40
37282,7,482
38247,5,404
38325,9,35
38244,5,111
37056,4,70
37057,1,36
37104,5,814
37037,5,33
37105,3,15
37184,2,20
37175,6,85
37198,7,87
37165,2,16
37159,9,712
38170,5,335
38176,2,75
38176,3,296
38221,4,16
38205,4,455
38205,9,188
38063,6,88
38017,7,284
38086,6,86
36193,9,18
36191,6,70
36240,3,20
36139,5,103
36089,2,26
36134,2,15
36064,2,21
37257,4,300
37269,7,174
37248,4,17
37248,3,48
37254,6,157
37204,4,292
37248,1,22
37020,1,16
37014,4,586
37022,6,247
37074,1,16
38297,5,193
38239,6,713
38311,4,129
38300,6,32
38243,1,10
38186,7,132
38175,4,454
38214,3,352
38204,3,16
38118,7,399
38219,1,15
37181,9,5
37170,4,101
37129,9,65
37143,9,114
38048,5,99
38029,1,15
38102,9,46
38030,9,189
38044,7,364
36223,3,12
36162,4,81
36222,2,6
36181,1,6
36212,3,6
38256,5,206
38232,2,17
38332,4,410
37281,7,880
38011,1,5
37241,1,5
37238,9,24
37201,7,247
37241,4,174
38137,6,46
38169,4,2730
38200,9,343
36106,1,12
36114,9,25
36057,2,45
36057,4,143
36087,1,6
36110,6,59
37091,1,15
37036,2,21
37039,5,51
37027,9,444
37195,1,5
37151,7,1010
37154,6,377
37188,4,101
37178,2,19
37137,4,16
38040,1,5
38054,7,330
38099,4,107
38203,2,24
38207,5,14
38183,9,40
38171,3,21
36223,5,12
36230,3,68
37003,4,1504
36238,6,5
37229,9,29
37246,3,6
37214,1,5
37229,5,21
37245,6,217
37278,7,175
36154,5,258
36103,4,50
36158,1,5
36100,7,65
36085,1,15
37046,7,197
37038,6,92
38238,6,146
38254,4,92
38276,9,277
38240,7,210
38226,5,111
37155,7,111
37150,3,103
38097,4,656
38060,7,23
38102,1,6
38041,6,6
38061,4,536
38209,2,11
38219,2,26
38160,2,156
38203,5,48
38207,9,18
36143,6,82
36060,3,6
36156,9,86
36124,4,24
36064,7,160
36099,5,26
36103,7,644
36230,6,225
36213,1,6
36184,7,144
36162,3,5
36165,9,96
37034,5,21
37085,2,55
37080,3,6
37094,9,30
37237,6,65
38004,2,16
37265,9,26
37245,9,244
37261,5,18851
37113,6,91
37173,5,71
37110,7,359
37182,9,98
37170,6,186
38153,6,33
38139,5,272
38193,9,2223
38309,9,284
38277,3,67
38281,6,162
38115,5,95
38081,3,128
38060,4,29
36147,4,11
36068,5,74
36118,2,15
36120,5,81
38199,2,71
38159,4,52
38163,4,94
38188,3,190
38161,3,79
38159,3,47
37103,6,6
37047,6,114
36192,6,182
36188,3,11
36248,1,16
36233,2,21
36190,1,14
36225,7,65
36220,5,118
37128,3,26
37127,6,69
37185,3,117
37130,7,806
37169,6,100
38314,3,631
38256,9,120
38254,3,44
38281,1,5
38319,7,255
38295,1,16
38261,5,616
37202,7,106
37281,1,35
37243,5,369
37271,6,191
37279,1,16
37237,9,105
38001,4,733
37253,9,10
38107,1,16
38046,3,36
38020,9,20
38042,9,155
38050,5,52
38030,3,145
38029,6,337
36082,7,103
36077,9,11
36147,9,6
36157,1,33
36075,1,6
36078,7,86
38199,4,314
37047,3,114
37071,2,6
37096,3,67
37055,3,36
38231,1,6
38290,1,15
38318,2,273
38314,9,871
37199,1,6
37150,9,119
37194,5,222
37183,4,140
37187,6,66
36207,9,51
36221,1,15
37010,5,281
36207,1,21
36198,2,38
36230,1,10
38049,3,5
38038,7,100
38063,5,51
38173,2,15
38130,1,10
38200,2,119
38151,1,15
38182,1,26
38153,4,56
37060,2,43
37041,4,37
37057,7,254
37016,1,5
37044,9,38
37037,1,5
36116,9,5
36122,4,15
38229,6,591
38295,5,96
38289,5,42
38291,3,36
38303,9,52
37231,4,168
37203,4,410
38191,3,111
38187,2,110
38170,6,226
38162,6,124
37190,4,15
37188,9,107
37128,7,303
37010,2,46
36240,5,55
36180,1,16
36208,7,358
38104,2,41
38101,4,217
38046,2,36
38110,7,537
38052,5,388
38095,3,86
37018,7,2555
37023,5,17
37076,5,53
37054,4,604
37077,9,377
36107,7,272
36136,4,11
36152,6,107
36071,1,5
36110,3,10
38330,6,20
38283,9,21
38331,3,122
38304,3,177
38294,3,84
38230,7,306
37270,6,236
37246,9,16
37253,7,30
37244,6,29
38117,4,110
38166,2,25
37138,4,134
37132,1,20
37139,4,616
37125,3,30
36208,9,75
37006,7,743
36214,7,122
36167,9,25
37036,9,16
37065,5,70
37070,7,104
37055,2,30
37060,3,75
38072,9,288
38113,1,15
38108,3,6
38022,1,40
36063,2,184
36133,4,48
36154,3,75
38315,6,446
38319,9,85
38275,4,46
38231,3,106
38246,5,146
38136,3,68
38207,3,9
38134,2,36
36182,6,25
36247,4,180
38044,9,137
38033,6,59
38093,6,26
38115,6,74
37195,3,976
37167,3,95
37126,6,46
37118,2,53
37226,7,1490
37214,3,2092
37247,4,65
38284,6,118
36083,7,34
36088,1,42
36131,5,37
36085,9,10
36124,6,34
36122,7,57
37075,1,6
37044,1,27
37066,9,34
37034,2,11
37033,2,14
37067,3,132
38170,9,292
38155,2,51
38157,3,270
38224,6,11
36229,7,367
36226,5,30
36228,5,229
38070,2,80
38089,2,6
38048,7,222
38081,5,221
36062,6,20
36146,9,79
36121,2,5
36130,5,16
36062,4,50
37111,1,31
37194,7,313
37165,3,29
37119,7,687
37242,1,16
37265,7,69
37277,4,35
38013,2,128
38013,7,740
37263,4,418
38259,3,50
36177,9,56
36178,4,24
36180,9,76
37005,3,32
36175,1,5
36173,6,78
37041,2,11
37052,2,45
38187,3,144
38225,4,449
38167,5,58
36157,6,49
36077,6,59
36134,1,20
36097,9,21
36130,1,22
37196,7,751
37186,7,149
37105,5,35
37121,2,17
37167,5,340
37117,5,127
38092,5,5
38022,7,1898
38042,7,299
38061,3,546
38115,2,27
38133,2,125
38225,2,221
38195,2,37
38117,5,62
36198,5,41
36179,4,22
36210,4,27
36247,9,115
36188,4,37
37070,5,33
37028,3,34
37026,2,20
37086,4,54
37022,3,130
37267,9,406
37243,4,467
37272,1,17
37216,6,148
38228,9,30
38280,4,86
38273,9,56
36083,2,10
36076,1,15
36146,3,6
38098,6,109
38042,4,130
38082,5,240
36234,2,10
37006,3,163
36165,7,278
36204,1,21
38180,9,74
38225,3,233
38135,6,188
38134,1,20
38127,1,5
37276,6,136
37276,7,356
36080,9,6
36149,7,305
36086,5,26
36142,4,223
36122,5,24
37152,3,190
37124,6,161
37139,5,716
38316,3,134
38252,2,10
38314,2,171
38325,7,172
38273,7,126
37063,4,445
37051,6,107
37098,1,11
37082,3,6
37046,6,42
38147,7,194
38172,5,187
38132,6,4
38218,5,155
38176,5,186
38190,3,68
38222,9,68
38185,1,20
38109,5,109
38058,1,16
36174,6,44
37002,2,46
36213,9,11
36185,6,79
36238,2,10
37198,3,11
37172,1,10
37162,7,159
37147,1,11
36068,2,11
36121,4,10
36105,9,82
36070,4,74
36118,4,25
38005,5,162
37248,7,103
37267,7,1018
37216,1,46
38009,3,66
37055,5,104
37103,5,16
37055,7,186
37018,4,1138
38144,5,389
38127,4,20
38179,4,975
38308,9,47
38333,5,16
38329,4,9
38298,1,16
38332,1,16
38309,3,279
38087,2,203
38111,1,40
38090,7,66
38034,1,46
37001,1,11
36172,3,10
37112,3,14
37166,9,48
37185,4,191
37137,1,6
37272,5,121
37269,3,39
37226,6,451
37233,7,3704
37243,9,265
37228,1,70
36150,1,41
36143,4,47
36129,3,26
36098,9,5
38174,4,187
38129,6,28
38203,6,20
38182,6,372
38158,4,1460
38198,4,113
38209,6,22
37055,4,75
37046,5,54
37101,2,28
38058,9,230
38015,4,213
38105,2,105
38035,3,123
38015,2,112
38098,7,128
38039,2,109
38282,4,100
38322,2,13
38270,4,225
38236,2,32
37122,4,4525
37122,1,13
37171,3,51
37176,2,50
37184,4,10
37125,2,39
37109,1,3
36117,6,36
36142,9,137
36107,2,52
36116,3,5
36119,1,26
36228,7,1004
36179,7,38
36186,6,16
36242,6,38
36247,5,160
37071,9,26
37054,9,360
37034,4,31
37079,4,279
37104,1,26
37048,6,29
37025,9,72
37259,7,153
37273,4,869
37224,1,6
37206,6,133
37262,6,75
37232,7,453
37256,5,30
37236,7,138
38134,7,210
38214,6,168
38033,5,40
38097,6,804
38065,1,19
38077,3,29
38078,5,41
37184,7,103
37112,7,113
36069,5,160
36114,2,5
36097,5,36
38254,9,30
38300,5,54
38273,5,40
38281,5,199
38313,6,30
38328,4,84
37090,6,13
37049,5,118
37093,7,143
37079,1,35
37271,5,152
37267,3,584
37230,5,117
37201,6,123
37005,7,109
36236,2,15
36226,6,50
36212,9,11
36223,9,18
38200,3,442
38194,7,611
38150,9,610
38162,2,65
38198,7,266
38195,7,203
38043,5,224
38076,1,5
38094,5,273
38061,6,176
37110,2,63
37161,2,46
37147,2,33
38210,4,177
38175,6,321
36105,5,26
36084,6,52
36140,2,51
36145,1,5
36065,4,22
36078,9,36
36193,4,28
36244,5,60
36164,1,21
37062,6,243
37087,7,86
38243,4,35
38277,5,52
38309,7,719
37279,5,130
37234,5,82
37249,9,130
38027,4,368
38082,4,286
38074,5,32
38104,1,11
38033,3,69
37154,4,721
37157,4,27
37191,5,15
37187,3,11
37198,1,5
38211,6,56
38132,9,8
38150,7,1608
38162,3,137
38172,9,116
36074,4,43
36100,2,5
36098,5,5
36143,1,21
36062,3,10
36114,4,65
37147,9,45
37163,4,342
37150,7,308
37131,6,208
37152,6,143
36166,5,14
36162,5,112
36246,9,5
36161,9,117
36199,7,412
36240,7,90
36231,5,122
36182,4,35
38246,7,182
38228,2,10
38275,5,47
38287,3,79
38072,2,71
38106,9,59
38110,9,182
38087,7,1146
38026,7,193
38104,5,167
37103,9,6
37051,3,31
37070,3,10
37038,9,44
37016,4,53
37205,3,118
37240,3,45
37244,9,51
37253,1,30
38001,2,206
37264,3,82
38151,4,3647
38218,3,52
38147,5,92
37194,9,161
37128,2,36
37154,7,1176
36121,7,50
36155,3,21
36107,6,108
36077,5,34
36149,1,36
36226,4,25
36242,4,17
36193,5,33
36182,7,258
36235,7,157
36170,3,5
37078,2,15
37100,1,11
37064,6,19
37040,3,6
38278,3,39
38249,6,190
38045,5,126
38042,5,134
38068,7,339
37243,7,784
38186,2,15
38189,4,729
38126,7,1116
38128,7,141
37177,6,83
37109,7,3021
37159,4,1344
37116,5,62
36142,3,97
36109,2,11
36217,9,19
36202,9,498
36167,5,10
36212,5,6
37038,2,30
37057,4,45
37059,5,164
37213,1,5
37256,2,15
37261,4,17976
37234,9,36
38009,4,92
37201,1,15
38185,5,17902
38193,7,1766
38186,6,15
38310,1,15
38236,4,222
38279,3,107
38057,7,207
38092,9,5
38080,6,101
38043,7,303
38091,1,5
38074,4,65
38035,1,6
38072,5,350
37187,1,11
37146,3,15
37147,5,37
37115,5,372
37043,6,188
37065,3,16
36235,6,46
37004,2,11
36232,5,199
36207,7,274
36175,5,20
36219,4,72
38181,2,82
36081,6,30
36128,2,35
36152,2,6
36089,9,52
36116,5,14
36066,3,15
37224,9,56
37221,2,14
37251,1,10
38275,2,6
38320,6,282
38316,9,669
38317,2,311
38317,7,2066
38276,7,569
38283,6,11
37139,3,465
37084,9,54
37086,7,69
37054,7,871
37051,1,26
37053,1,6
38054,5,145
38082,1,6
38093,2,31
38065,2,64
38108,4,6
36233,3,26
36210,9,20
36233,5,118
36180,5,121
36228,2,65
38208,7,47
38222,2,34
37228,5,104
37241,6,155
37204,2,25
38006,9,338
38010,1,17
37206,3,196
37211,1,51
37213,7,342
36093,7,1042
36124,9,15
36101,3,78
38329,6,14
38229,1,13
38259,9,81
37126,3,6
37161,5,92
37171,9,57
37181,6,24
37184,6,35
37171,1,32
37118,7,384
37193,9,69
38023,9,21
38050,6,133
38027,3,226
38073,2,5
37045,9,86
37034,1,6
37096,6,81
37073,9,44
37063,9,500
36239,7,117
36172,1,5
36222,9,15
36231,3,31
36162,2,71
38171,4,37
38134,6,104
38157,1,26
37253,6,5
37232,2,51
37234,2,16
38002,2,52
36080,2,12
36124,5,15
36154,1,11
36148,2,15
38041,3,11
38078,4,76
38039,9,273
38093,1,6
38052,9,188
38103,2,15
38296,5,171
38317,9,1493
38270,9,169
36219,5,108
36185,7,106
36198,3,6
36178,6,45
37189,4,53
37129,1,25
37185,9,138
37028,4,58
37089,6,79
37046,2,17
38161,2,10
38189,7,1049
38131,4,359
38154,4,37
38155,1,6
38147,1,25
37272,6,131
38005,6,90
37222,6,90
38010,6,85
37222,5,110
38136,4,142
38171,9,27
36070,5,133
36132,7,16
36122,6,29
36100,6,32
36056,5,71
36213,7,117
36179,2,11
36220,3,35
36211,1,11
38084,4,176
38106,7,63
38086,5,66
38097,3,267
38018,9,56
38111,6,383
38066,2,10
38303,6,40
37098,5,73
37037,4,33
37069,5,27
37020,9,196
37071,1,11
37090,2,13
37035,7,73
38186,4,40
38172,6,136
38141,4,123
38184,6,146
37185,7,424
37253,3,15
37224,3,56
37270,3,246
36134,4,39
36132,4,24
36125,6,21
36058,3,16
36106,4,17
36089,3,21
36154,2,60
36080,5,12
36199,2,16
36193,6,26
36167,6,10
38109,9,80
38059,9,230
38105,1,10
38082,3,199
38101,6,95
38035,2,46
37079,7,417
37020,4,209
37093,4,50
37062,3,66
37011,6,216
37081,9,148
37025,6,48
37060,4,228
38163,2,50
38205,5,318
38238,3,172
38269,9,620
38228,3,21
38226,9,116
38308,4,55
37217,2,46
37259,4,17
37241,9,140
37220,9,6
37250,6,376
37256,9,20
37182,5,210
37141,5,105
37158,3,39
37176,5,211
37180,1,15
36214,4,16
36204,3,11
36200,1,11
36220,1,5
36224,3,24
38074,6,28
36091,4,71
36090,4,12
36074,7,215
36087,7,93
36139,4,87
37095,4,43
37077,1,5
37101,6,10
37014,7,944
38199,7,617
38216,3,5
38160,9,143
38176,4,407
38161,4,143
38324,9,30
38247,1,5
38315,4,385
38311,1,31
37274,4,63
37275,9,12
37272,7,192
37220,5,37
37203,7,811
37281,6,234
37257,3,167
37260,2,15
36211,6,76
36244,7,410
36205,2,5
37009,7,79
38105,4,410
38092,1,5
38059,1,5
38032,3,27
37171,6,134
37115,7,1283
37109,5,1120
37051,5,51
37055,1,10
37028,9,53
37029,4,42
37223,9,44
37202,9,36
37249,3,115
36142,1,11
36123,5,90
36144,4,44
36078,1,11
38252,9,38
36214,6,26
37003,1,29
37011,3,78
36174,9,15
36204,7,149
38113,4,57
38108,7,36
38045,1,6
38073,6,42
38067,7,278
38051,9,117
37023,1,16
37013,3,21
37104,2,167
37186,4,202
37157,7,115
37151,4,432
37221,7,210
37202,1,21
37268,7,29
37266,7,1666
37263,3,141
37232,9,158
37230,3,64
38241,2,5
38279,6,57
38270,5,174
38292,1,21
38320,9,135
38186,3,34
38118,4,313
38218,9,103
38197,6,169
38172,7,257
38224,3,11
37008,6,266
36168,6,66
36205,4,14
36197,3,11
36212,6,21
36229,5,87
36202,3,192
36125,4,6
36118,7,83
36130,7,38
36085,3,20
36062,1,25
36093,4,238
37069,3,7
37020,3,87
37035,3,11
37063,5,627
37042,7,55
38037,7,287
38048,3,127
38114,3,114
38038,6,68
38099,2,36
37187,4,37
37125,6,44
37196,4,53
37163,9,276
37123,2,111
37230,6,99
37262,2,11
37278,3,30
37249,2,47
38325,6,10
38235,7,53
38252,3,62
38160,5,279
38160,7,517
38211,4,56
37050,4,1565
37020,2,91
37030,9,111
37067,4,287
37024,1,21
37064,3,14
37101,3,5
36189,6,80
37009,2,37
36168,5,42
36221,5,35
36101,4,275
36117,5,63
36108,4,31
36094,2,20
36090,5,6
36141,2,41
38100,5,347
38030,6,207
38041,7,31
38085,7,1684
38107,9,206
38041,1,16
37188,7,233
37105,6,20
37139,1,21
37214,4,2370
38001,3,308
38153,3,42
38130,5,570
38214,7,467
38147,4,125
38230,5,94
38246,6,110
38247,4,405
36231,6,132
36173,1,26
36240,2,14
37101,4,28
37031,7,1334
37015,3,257
37054,3,201
37063,6,624
37030,4,107
37039,1,21
37031,2,61
36142,6,178
36113,5,89
36091,9,50
36084,5,36
38037,5,120
38109,2,55
38068,3,268
38059,4,394
37108,6,100
37128,1,26
36223,6,12
36218,6,32
36184,9,77
36181,2,6
36236,3,15
38242,7,217
38272,2,21
38295,3,56
38004,7,247
37266,3,666
37255,9,15
37259,6,62
37258,5,61
37019,3,26
37100,9,16
37071,6,21
37073,2,23
37022,2,75
37095,2,6
38148,3,288
38204,5,10
38138,7,716
38150,5,892
38184,7,267
38128,2,23
36065,2,6
36154,4,218
36094,1,20
38053,7,5840
38110,4,345
38057,2,42
37001,5,111
36185,3,11
36234,1,10
36166,2,10
37194,6,192
37161,6,102
38226,2,51
38034,9,692
38106,5,25
38089,6,31
38095,9,145
37061,4,36
37031,9,467
37068,6,92
37037,9,24
38146,4,126
38118,6,183
38139,3,54
36113,4,97
36148,6,50
36079,4,6
36125,9,6
37281,5,344
37266,1,10
36184,5,87
36209,5,38
36208,6,60
36221,4,30
36197,7,92
38280,2,11
38282,5,125
38316,5,868
38295,7,187
38283,4,16
37119,4,124
37194,3,137
37163,6,486
37167,9,205
37138,2,21
37180,2,26
36104,4,22
36127,5,201
36112,1,20
36085,2,11
36068,3,5
36149,2,27
38100,7,511
38111,4,1139
38023,3,16
37049,9,103
37073,5,39
37092,5,77
37049,2,71
37066,1,5
37045,6,162
38213,5,64
38130,7,1359
38215,1,21
38200,4,613
38191,1,11
38131,6,116
36202,2,111
36160,5,48
37009,3,22
37221,3,23
37199,2,16
38304,2,56
38240,1,6
38236,9,173
36070,7,580
36110,5,8
36157,9,44
37122,9,5119
37126,9,32
37160,2,6
37169,3,30
38070,6,104
38099,9,65
38044,4,209
38072,6,431
38015,9,85
38077,9,65
36219,1,6
36243,2,21
36246,6,20
36247,6,170
37050,1,23
37022,9,284
37031,6,331
37032,6,30
38237,4,21
37248,6,57
38173,3,5
38135,2,92
38198,2,22
38158,9,1181
38118,9,168
36153,6,66
36109,1,21
36134,9,44
36114,6,30
37134,6,104
37134,1,21
37179,1,22
37165,1,6
37128,5,192
36169,6,52
38104,4,232
38099,6,77
38033,2,20
38285,7,41
38231,4,141
38315,7,876
38235,4,96
38003,7,230
38008,3,5
37221,5,44
37207,2,11
37255,4,11
36146,2,10
36156,2,16
36118,9,83
36140,7,356
37049,3,90
37072,4,878
37087,9,22
38162,1,5
38215,9,196
36203,2,7
36173,5,119
36170,9,10
36211,7,87
37136,5,66
37136,7,127
37198,5,45
37140,3,17
37124,4,390
37173,2,26
38039,4,401
38027,2,61
37262,1,6
37251,5,110
36128,9,119
36099,1,15
36081,2,21
36115,3,6
37060,5,173
37021,3,84
37096,9,53
38297,3,70
38284,9,92
38249,4,802
38228,4,73
38292,9,222
38296,4,139
38271,2,17
36232,7,341
36177,5,40
36165,2,10
36192,7,681
37007,1,26
36186,9,46
38040,7,60
38082,2,77
38049,4,40
38060,1,6
38075,5,321
38018,3,16
37192,5,174
37111,5,161
37186,9,117
37152,9,161
38192,4,43
38155,7,490
38117,9,48
38213,4,53
38184,4,284
38131,5,207
38117,1,5
36202,1,31
36247,3,45
36240,6,25
36189,3,26
36241,4,367
36063,9,905
36145,6,53
36063,3,349
36126,3,6
36111,5,26
37039,7,149
37045,3,26
37046,9,30
37039,2,6
38235,6,46
38243,6,30
38316,7,1105
38321,5,15
38258,3,5
37205,9,98
37252,4,61
37245,7,433
38047,5,21
38084,9,119
38074,3,27
38083,1,15
38027,7,366
38023,4,47
38019,3,89
38062,4,103
37175,3,101
37109,9,1093
37112,4,42
38141,6,76
38212,5,221
38138,4,616
37027,2,193
37049,7,300
37030,6,133
37028,6,64
37101,7,23
36180,7,278
36219,3,16
36231,9,81
36217,4,10
38283,5,11
38263,2,32
38253,9,115
38253,1,5
38253,6,181
37203,1,11
36106,7,67
37141,4,137
37178,7,187
37133,1,20
38048,2,41
38019,6,182
38113,9,43
38046,9,76
38117,3,29
38120,6,36
38172,1,16
38191,6,111
37023,4,11
38236,3,125
38267,2,39
38319,2,20
38326,4,47
36218,1,11
36230,7,619
36194,6,133
36237,5,82
37002,6,165
36166,1,5
37210,5,82
37225,2,116
37273,7,1449
37217,6,162
37244,7,112
38044,3,90
38033,1,25
38101,7,248
38217,4,25
38199,6,196
38173,9,15
38126,5,257
37012,2,26
37054,1,10
37023,9,17
37033,6,19
37053,7,60
37065,2,16
37098,3,52
37056,2,35
37145,7,77
37117,4,70
37122,5,5369
37187,5,6
37197,7,199
37163,1,15
36102,5,17
36066,6,78
36074,6,83
36160,4,9
36189,5,61
36217,1,10
36160,9,9
36205,9,14
38070,9,74
38108,6,26
38058,7,393
38092,3,5
38033,7,186
38249,3,1136
38304,4,179
38267,1,6
38194,6,267
38223,5,181
38166,7,127
38192,7,33
38161,6,163
37212,4,152
37208,4,1999
37278,6,173
37210,7,300
37216,3,46
